ID	SAM_mean	YIN_mean	MIN_mean	YNO_mean	MNO_mean
PH01000147G1510	10.13	5.45	4.26	10.61	23.97
PH01000148G0230	5.77	3.77	5.56	1.78	4.84
PH01000148G0280	0.95	1.03	0.87	1.42	1.55
PH01000148G0350	3.34	6.44	5.55	7.01	7.78
PH01000148G0380	9.36	3.52	4.95	3.42	3.93
PH01000148G0430	4.4	2.45	5.12	3.02	3.85
PH01000148G0490	1.31	2.33	1.42	0.81	1.38
PH01000148G0780	1.82	1.26	2.9	0.48	1.62
PH01000148G1070	3.92	1.92	2.28	4.24	1.48
PH01000148G1100	11.83	5.44	4.5	4.98	3.45
PH01000148G1280	1.61	2.08	3.03	3.1	2.77
PH01000148G1480	2.7	0.96	1.76	0	0
PH01000149G0040	0.2	0.73	0.17	0.44	0.39
PH01000149G0140	2.99	3.74	31.11	7.16	7.26
PH01000149G0250	2.69	7.23	19.54	1.09	0.83
PH01000149G0260	1.52	2.02	1.43	2.67	2.11
PH01000149G0350	2.29	1.8	0.37	1.3	0.41
PH01000149G0410	2.13	1.35	0.38	2.03	0.66
PH01000149G0440	1.93	2.04	5.02	8.66	4.33
PH01000149G0560	2.48	0.6	12.26	1.82	7.34
PH01000149G0630	4.85	1.46	0	0.38	0.3
PH01000149G0780	0.37	0.39	0.31	0.45	1.12
PH01000149G1190	1.65	0.49	0.78	3.58	4.04
PH01000149G1320	0	0.16	0	0.8	3.39
PH01000150G0020	2.56	5.51	8.91	18.25	49.22
PH01000150G0030	1.19	1.29	1.28	1.03	0.99
PH01000150G0150	2.91	3.3	1.77	6.95	4.44
PH01000150G0210	2.22	3.34	8.1	10.83	5.78
PH01000150G0220	1.53	3.47	2.04	1.09	3.39
PH01000150G0260	1.79	1.41	2.08	0.64	1.44
PH01000150G0350	22.03	5.21	10.92	16.53	6.65
PH01000150G0460	84.93	24.41	22.7	38.5	10.82
PH01000150G0510	1.25	0.61	1.1	1.52	0.58
PH01000150G0630	1.42	1.46	1.58	1.5	1.05
PH01000150G0690	2.92	1.08	2.85	2.83	2.46
PH01000150G0790	1.77	3.89	1.46	1.64	2.45
PH01000150G0800	13.27	5.12	3.05	9.59	3.66
PH01000150G0830	1.67	0.72	5.36	1	4.58
PH01000150G0870	2.49	1.61	3.5	1.78	1.44
PH01000150G0890	3.9	3.16	7.83	2.07	9.47
PH01000150G0920	4.85	3.2	5.14	6.29	22.3
PH01000150G0990	247.48	261.83	166.97	251.15	138.53
PH01000150G1030	3.19	4.1	5.07	4.9	11.21
PH01000150G1040	0	0.35	0.51	0	0.87
PH01000150G1070	1.15	0.65	0.13	0.28	0.38
PH01000150G1140	2.03	3.26	3.9	1.75	6.02
PH01000150G1150	0.14	0.13	0.09	0.16	0.3
PH01000150G1230	13.7	6.72	4.08	11.65	23.47
PH01000150G1290	331.28	187.4	94.81	1269.24	929.81
PH01000150G1310	0.82	0.82	1.17	1.48	0.35
PH01000151G0190	9.03	12.19	31.38	12.88	28.47
PH01000151G0270	2.76	0.91	0.98	2.19	5.6
PH01000151G0410	0.16	0.16	0.21	0.99	1.58
PH01000151G0890	7.3	3.33	2.85	3.95	7.35
PH01000151G1060	4.59	4.7	9.93	13.33	2.02
PH01000151G1120	8.93	5.27	3.65	0.6	4.59
PH01000151G1330	7.28	4.58	3.56	4.27	1.33
PH01000152G0230	2.1	1.31	7.29	14.74	41.18
PH01000152G0240	14.86	19.75	24.2	48.71	28.34
PH01000152G0320	3.16	2.37	1.97	3.2	1.69
PH01000152G0340	1.46	0.52	0.29	0.61	0.43
PH01000152G0440	3.06	0.86	2.66	4.41	4.63
PH01000152G0640	0.94	1.13	4.5	0.44	7.54
PH01000152G0660	24.69	48.66	179.62	112.36	339.76
PH01000152G0680	1.75	0.82	0.86	0.86	1.31
PH01000152G0720	2.27	0.66	0.53	1.36	0
PH01000152G0730	2.95	2.39	6.64	6.1	9.08
PH01000152G0760	0.17	1.21	0.39	0.8	0.56
PH01000152G0810	3.29	2.29	2.02	3.23	4.74
PH01000152G0910	1.07	2.17	1.89	4.97	2.6
PH01000152G0970	8.43	2.39	8.61	5.9	13.03
PH01000152G0980	0.65	0.66	0.38	3.89	0.96
PH01000152G1010	0.3	0.11	0.08	0.27	0.13
PH01000152G1100	4.26	6.62	69.35	51.75	21.04
PH01000152G1130	0.11	0.14	0.18	0.41	0.6
PH01000152G1180	1.15	2.34	1.89	2.02	1.36
PH01000152G1240	404.25	214.43	334.64	714.08	351.34
PH01000152G1310	15.99	17.82	54.48	20.16	17.1
PH01000152G1440	18.4	4.92	12.6	11.4	4.27
PH01000152G1500	8.36	4.78	1.76	7.91	2.08
PH01000153G0430	3.95	4.56	4.13	2.44	5.23
PH01000153G0560	6.16	3.2	1.71	1.63	3.89
PH01000153G0740	5.28	3.89	6.51	2.68	5.67
PH01000153G0790	3.06	2.57	4.9	3.74	1.92
PH01000153G0850	2.32	5.07	8.88	7.01	17.09
PH01000154G0110	15.4	22.21	19.87	13.27	13.54
PH01000154G0120	3.47	3.63	4.38	0.51	3.5
PH01000154G0130	1.57	1.45	1.44	1.55	1.42
PH01000154G0220	4.02	3.4	5.66	3.96	10.73
PH01000154G0230	14.09	8.42	11.77	14.62	7.39
PH01000154G0330	1.2	0.53	1.71	0.14	0.52
PH01000154G0440	2.71	3.06	3.59	1.5	3.66
PH01000154G0580	1.7	1.31	3.59	1.77	3.68
PH01000154G0630	679.9	285.45	350.06	600.07	528.54
PH01000154G0710	3.26	2.72	2.3	2.18	1.14
PH01000154G0730	2.51	0.49	1.52	1.95	0.99
PH01000154G0740	5.35	1.45	1.85	1.92	1.05
PH01000154G0790	17.58	27.57	20.69	22.26	23.46
PH01000154G0800	4.95	8.08	5.74	7.03	8.4
PH01000154G0840	10.72	2.08	9.08	5.39	20.18
PH01000154G0870	3.47	1.96	7.58	2.6	2.91
PH01000154G0910	2.89	3.99	5.16	4.93	5.88
PH01000154G1020	5.83	2.73	16.15	6.12	25.42
PH01000154G1080	40.55	32.4	27.96	56.95	49.87
PH01000154G1090	5.49	5.47	4.83	5.56	5.14
PH01000154G1170	3.27	2.99	6.98	2.96	3.74
PH01000154G1220	2.32	1.8	6.15	4.12	2.73
PH01000154G1300	1.31	1.46	2.23	0.09	0.11
PH01000154G1370	0.58	1.49	1.67	2.68	2.86
PH01000154G1380	51.9	51.39	18.37	38.66	36.92
PH01000154G1480	1.54	1.7	2.72	1.51	2.46
PH01000154G1520	12.98	4.75	9.65	5.28	21.75
PH01000154G1540	1.54	1.74	2.24	0.15	1.03
PH01000155G0320	5.38	4.29	3.32	4.34	0.94
PH01000155G0370	2.54	8.15	21.8	8.55	23.97
PH01000155G0470	20.36	11.71	31.23	17.06	12.53
PH01000155G0480	0.89	2	7.1	3.17	3.66
PH01000155G0520	5.52	4.66	2.77	3.36	3.22
PH01000155G0600	7.44	10.39	21.99	13.96	16.23
PH01000155G0660	1.62	1.73	1.68	0.37	2.68
PH01000155G0740	3.16	2.49	3.19	1.78	3.8
PH01000155G0840	3.41	4.14	1.07	3.51	1.16
PH01000155G0900	8.57	1.32	16.84	13.36	35.41
PH01000155G1030	3.49	0.94	2.88	2.64	2.57
PH01000155G1150	2.8	3.09	1.66	1.51	0.65
PH01000155G1170	1.98	1.23	0.82	0.97	0.37
PH01000155G1180	0.92	1.78	3.59	1.97	5.51
PH01000155G1200	5.18	4.74	4.74	1.73	0.11
PH01000155G1460	1.37	0.61	1.5	0.97	2.77
PH01000155G1490	2.57	4.02	4.96	3.82	2.48
PH01000155G1560	1.37	2.15	1.81	1.43	2.33
PH01000156G0590	11.56	4.36	2.93	14.03	3.33
PH01000156G0690	2.28	1.35	1.44	0.44	0.86
PH01000156G0810	1.14	1.18	0.96	1.28	1.5
PH01000156G0830	0.73	0.72	1.67	1.77	1.39
PH01000156G0850	10.24	14.7	34.52	10.15	34.76
PH01000156G0910	4.01	2.58	5.59	3.11	2.75
PH01000156G0930	7.02	9.52	12.73	10.07	4.6
PH01000156G1480	4.48	5.35	4.31	5.76	3.84
PH01000156G1490	9.69	1.66	4.6	3.49	4.15
PH01000157G0050	1.02	1.04	0.76	2.36	0.91
PH01000157G0090	1.5	1.46	0.84	1.39	1.22
PH01000157G0140	1.88	2.94	4.83	1.17	4.81
PH01000157G0210	43.69	52.98	105.89	79.72	154.63
PH01000157G0360	2.23	6.01	2.58	3.28	5.94
PH01000157G0380	1.14	3.11	1.52	0.75	2.37
PH01000157G0390	4.34	4.33	4.43	4.18	2.74
PH01000157G0430	11.53	6.47	6.67	13.71	15.28
PH01000157G0450	27.76	23.37	22.75	18.15	14.55
PH01000157G0460	10.39	16.55	37.56	51.48	26.75
PH01000157G0470	1.97	1.38	1.45	4.73	2.06
PH01000157G0500	12.35	27.43	16.97	22.04	24.25
PH01000157G0540	20.3	18.46	22.85	12.29	4.94
PH01000157G0610	2.4	0.81	1.5	1.38	2.11
PH01000157G0790	1.54	1.34	2.77	1.99	0.69
PH01000157G0800	0.37	0.6	1.15	1.41	0.39
PH01000157G0980	0.37	0.73	0.6	1.59	1.43
PH01000157G1010	1.45	3.27	2.64	2.96	5.92
PH01000157G1120	3.72	1.05	0.66	0.75	0.44
PH01000157G1170	7.65	12.82	49.88	38.2	27.97
PH01000157G1260	2.1	4.06	2.83	2.02	4.4
PH01000157G1300	17.67	17.75	35.15	14.94	4.54
PH01000157G1310	0.73	1.29	5.27	4.75	8.04
PH01000157G1340	1.77	1.64	1.25	1.65	4.96
PH01000157G1470	1.09	0.56	0.99	1.11	0.94
PH01000157G1560	1.37	0.77	0.34	0.36	0.18
PH01000158G0020	2.61	4.48	4.64	5.43	14.96
PH01000158G0060	1.99	2.14	2.8	1.83	3.65
PH01000158G0110	56.89	54.77	79.71	50.06	59.13
PH01000158G0130	0.11	0.18	0.07	0.18	0.45
PH01000158G0180	5.31	3.66	4.9	2.75	3.16
PH01000158G0210	110.63	59.98	54.21	87.92	64.73
PH01000158G0320	3.94	8.68	23.87	7.11	18.27
PH01000158G0440	59.38	31.14	8.19	28.53	19.59
PH01000158G0510	3.59	1.14	3.18	4.08	5.6
PH01000158G0530	39.93	9.49	14.63	20.62	20.39
PH01000158G0540	0.87	2.16	1	0.97	3.49
PH01000158G0550	3.95	1.56	1.24	2.83	3.32
PH01000158G0590	2.95	3.08	3.1	7.65	10.41
PH01000158G0610	4.54	5.59	8.23	6.26	9.37
PH01000158G0630	22.14	30.6	19.3	7.1	15.12
PH01000158G0640	2.02	1.56	2.58	1.17	2.28
PH01000158G0650	1.27	0.47	1.48	1.8	2.25
PH01000158G0660	7.1	5.01	5.37	3.91	4.64
PH01000158G0690	0.5	0.63	0.62	1.07	0.97
PH01000158G0880	3.51	0.84	0.52	1.79	0.43
PH01000158G0980	1.37	0.79	1.59	1.7	0.93
PH01000158G1040	3.45	7.26	13.73	3.74	5.17
PH01000158G1070	0.91	1.35	1.9	5.3	2.11
PH01000158G1090	1.89	0.81	1.41	1.01	0.73
PH01000158G1100	0	0.24	1.17	0.68	1.29
PH01000158G1230	4.9	1.98	1.86	4.52	1.3
PH01000158G1240	5.25	3.2	0.93	3.38	1.84
PH01000158G1370	5.39	2.13	4.41	3.29	5.49
PH01000158G1400	5.34	4.03	7.63	5.17	9.07
PH01000158G1410	9.27	4.25	10.17	6.33	36.7
PH01000158G1420	4.25	2.43	5.96	2	3.62
PH01000158G1430	6.99	4.03	0.38	1.02	0.22
PH01000158G1450	0.95	1.65	0.38	1.12	0.99
PH01000158G1460	7.19	4.67	2.83	4.03	20.12
PH01000159G0050	23.19	16.75	32.39	9.55	11.21
PH01000159G0130	70.89	226.34	1299.64	215.15	1191.53
PH01000159G0150	0.87	0.89	1.94	1.11	1.42
PH01000159G0310	0.29	0.35	0.57	0.27	1.03
PH01000159G0330	1.23	0.46	1.13	1.45	1.16
PH01000159G0600	6.65	3.22	4.08	6.42	12.16
PH01000159G0620	0.25	0.12	0.08	0.3	0.89
PH01000159G0640	3.66	2.76	1.48	4.64	2.13
PH01000159G0670	2.08	1.04	1	0.55	0.69
PH01000159G0760	4.89	1.96	2.92	2.34	4.77
PH01000159G0870	0.84	0.91	1.62	0.61	1.12
PH01000159G0900	7.29	10.38	30.91	9.91	24.45
PH01000159G1000	5.1	3.56	2.22	0.82	2.58
PH01000159G1140	4.39	3.14	2.52	1.65	6.43
PH01000159G1160	2.71	2.28	2.6	2.34	3.96
PH01000160G0300	15.88	19.51	5.49	2.53	3.99
PH01000160G0390	3.01	2.23	1.94	3	2.8
PH01000160G0440	8.58	7.41	4.85	9.59	14.41
PH01000160G0460	2.06	0.71	1.67	2.7	3.72
PH01000160G0470	2.03	2.09	2.48	2.54	3.37
PH01000160G0550	0.86	0.74	0.78	2.3	2
PH01000160G0640	2.08	2.27	1.7	6.15	3.92
PH01000160G0780	1.93	2.02	2.33	1.54	1.13
PH01000160G0790	3.92	4.34	5.33	3.75	6.02
PH01000160G0870	4.58	0.65	2.44	0.94	2.3
PH01000160G0940	4.24	1.87	1.92	2.79	0.68
PH01000160G0960	6.6	2.44	3.61	10	4.55
PH01000160G0990	4.35	2.3	4.57	1.3	14.18
PH01000160G1060	0.44	0.15	0.33	0.12	0.11
PH01000160G1200	2.82	4.56	20.61	2.37	25.44
PH01000161G0040	7.88	5.66	4.8	3.51	2.35
PH01000161G0060	7.04	13.15	9.86	6.4	28.62
PH01000161G0070	0.54	0.28	0.34	2.84	4.64
PH01000161G0100	16.77	7.36	3.68	12.77	9.2
PH01000161G0210	83.43	83.15	145.14	90.84	137.37
PH01000161G0230	2.73	4.41	16.35	9.2	41.14
PH01000161G0340	4.74	1.49	3.35	3.19	0.5
PH01000161G0560	2.15	0.7	1.3	1.65	1.23
PH01000161G0570	1.15	0.5	0.42	0.61	0.58
PH01000161G0790	1.24	2.04	0.86	1.83	1.1
PH01000161G0800	1.69	4.1	10.8	5.16	8.6
PH01000161G0830	3.37	2.4	6.17	3.38	5.2
PH01000161G0840	17.42	20.52	34.22	5.69	10.7
PH01000161G0890	2.27	1.61	2.16	0.6	1.55
PH01000161G0920	2.2	1.98	2.32	2.29	0.97
PH01000161G0970	4.51	3.02	5.59	6.25	4.12
PH01000161G1020	3.02	2.57	7.01	1.56	3.9
PH01000161G1070	1.04	1.77	2.62	2.91	2.46
PH01000161G1110	0.6	0.91	0.9	1.29	1.12
PH01000162G0280	3.52	3.82	4.85	5.47	3.37
PH01000162G0300	0.86	1.24	1.28	0.39	0.88
PH01000162G0320	1.58	1.27	1.97	1.24	0.59
PH01000162G0340	8.05	2.31	6.23	13.94	10.02
PH01000162G0410	3.54	3.55	3.42	5.04	3.96
PH01000162G0420	4.3	2.12	0.85	1.78	0.22
PH01000162G0450	38.19	19.61	27.43	9.43	40.98
PH01000162G0760	21.45	7.7	6.96	5.02	15.2
PH01000162G0820	0.96	1.82	2.51	2.79	1.33
PH01000162G0860	0.4	1.95	1.21	0.98	0.63
PH01000162G0880	2.69	2.48	2.82	2.28	2.65
PH01000162G1010	3.37	3.67	4.2	0.19	0.46
PH01000162G1160	19.71	12.61	13.08	8.17	0.86
PH01000162G1180	5.53	5.18	12.84	11.83	23.28
PH01000162G1230	46.63	27.64	5.14	16.61	7.28
PH01000162G1260	41.03	53.06	148.54	130.14	181.24
PH01000162G1290	1.48	0.78	1.3	2.3	3.92
PH01000162G1320	0.92	0.3	0.09	0.67	0.28
PH01000162G1360	5.99	2.26	6.66	4.76	7.45
PH01000162G1410	7.6	18.5	10.68	27.57	54.69
PH01000163G0150	163.81	7.97	0.7	2.83	0.15
PH01000163G0460	1.98	1.9	4.91	0.43	5.7
PH01000163G0560	2.23	1.13	1.52	2.04	1.86
PH01000163G0640	3.13	2.09	3.75	1.86	2.41
PH01000163G0850	0.47	4.12	5.76	3.57	11.55
PH01000163G0940	2.94	1.84	6.14	6.01	7.18
PH01000164G0020	3.96	3.88	13.82	9.63	14.85
PH01000164G0050	31.61	21.68	30.11	45.52	41.66
PH01000164G0060	91.08	40.46	58.23	51.73	97.43
PH01000164G0070	47.61	52.35	71.39	64.75	38.72
PH01000164G0160	3.71	3.1	5.1	4.68	3.65
PH01000164G0170	4.3	3.69	2.66	5.01	2.07
PH01000164G0230	11.26	2.44	8.27	6.46	9.78
PH01000164G0260	0.18	0.17	0.18	0.25	0.21
PH01000164G0270	0.27	0.31	0.16	0.13	0.25
PH01000164G0330	8.4	1.64	4.18	4.47	9.15
PH01000164G0340	0.45	1.71	2.76	0.7	0.83
PH01000164G0450	4.2	4.26	4.53	2.78	6
PH01000164G0470	3.72	2.33	4.94	4.07	6.51
PH01000164G0490	1.5	0.97	1.23	1.5	1.42
PH01000164G0510	14.17	4.48	3.94	5.73	0.11
PH01000164G0530	0.46	3.6	3.25	1.7	1.1
PH01000164G0630	29.83	47.97	35.62	25.15	13.69
PH01000164G0660	4.85	2.06	1.97	3.74	3.17
PH01000164G0740	0.8	0.31	0.1	0.47	0.16
PH01000164G0930	8.2	22.77	4.29	1.33	4.26
PH01000164G0950	3.27	4.89	2.85	7.23	3.6
PH01000164G1000	0.43	1.31	2.68	2.08	5.11
PH01000164G1030	0.52	0.63	0.4	0.71	0
PH01000164G1140	71.99	56.74	76.27	47.81	83.18
PH01000164G1160	2.95	1	1.81	1.22	2.62
PH01000164G1180	21.5	11.12	16.84	10.71	12.47
PH01000164G1190	48.19	42.88	57.66	51.48	59.47
PH01000164G1380	29.85	11.1	4.47	28.43	10.94
PH01000165G0100	2.38	3.29	7.14	3.39	16.16
PH01000165G0120	0.36	0.61	0.35	0.34	0.29
PH01000165G0160	0.41	0.3	0.39	0.27	0.34
PH01000165G0210	1.72	0.53	1.01	0.6	1.49
PH01000165G0290	2.09	2.22	0.99	1.38	1.44
PH01000165G0340	0.59	0.75	0.72	0.6	0.34
PH01000165G0390	6.8	9.78	17.84	17.11	5.25
PH01000165G0400	17.77	18.54	16.7	24.13	14.5
PH01000165G0460	1.77	1.39	2.41	1.37	2.17
PH01000165G0470	11.75	6.88	13.36	12.85	11.18
PH01000165G0510	3.69	2.13	2.86	1.81	1.7
PH01000165G0660	0.11	0.35	0.87	0.2	7.23
PH01000165G0770	6.03	2.07	2.14	4.7	3.11
PH01000165G0920	4.06	11.15	22.01	18.82	29.72
PH01000165G0970	1.55	1.25	2.61	2.23	2.47
PH01000165G0980	0.53	3.47	4.92	9.33	24.02
PH01000165G1030	7.89	5.29	20.92	2.79	15.17
PH01000165G1070	7.53	3.9	19.25	6.55	6.54
PH01000165G1080	50.17	53.04	67.57	37.49	76.83
PH01000165G1110	2.28	3.59	9.15	4.39	8.79
PH01000165G1120	15.42	7.2	22.11	9.84	42.01
PH01000165G1190	4.07	5.72	21.13	2.72	14.64
PH01000165G1310	5.43	2.46	4.98	3.24	11.31
PH01000165G1430	16.39	3.63	9.05	8.23	5.19
PH01000165G1550	15.21	6.34	11.26	28.27	10.37
PH01000165G1570	11.02	3.08	10.08	8.3	5.54
PH01000166G0130	43.12	93.98	80.18	59.41	100.38
PH01000166G0160	5.1	7.13	10.07	33.19	220.02
PH01000166G0220	3.77	1.56	2.01	3.31	3.34
PH01000166G0280	14.95	8.76	4.84	5.81	5.79
PH01000166G0300	20.78	15.09	10.83	16.81	12.56
PH01000166G0370	0.61	0.58	1.72	0.99	2.14
PH01000166G0430	3.18	1.88	2.02	6.04	4.56
PH01000166G0700	50.58	27.24	19.91	43.06	18.96
PH01000166G0710	6.55	2.6	2.43	4.74	2.55
PH01000166G0730	17.75	10.39	5.02	12.11	5.77
PH01000166G0740	14.55	15.22	44.22	31.76	27.55
PH01000166G0880	2.44	2.14	2.81	1.66	3.05
PH01000166G0990	1.09	0.73	1.69	0.3	1.53
PH01000166G1030	0.81	2.56	3.92	1.96	6.03
PH01000166G1260	1.35	2.04	3.77	2.84	4.98
PH01000166G1280	1.97	1.11	2.48	0.5	3.93
PH01000166G1330	0.74	0.47	1.19	0.91	2.2
PH01000167G0690	1.18	2.95	1	2.09	1.47
PH01000167G0760	36.82	63.32	105.55	66.09	136.03
PH01000167G0770	1.03	0.42	3.23	2.59	1.48
PH01000167G0850	2.09	2.4	2.64	2.42	1.84
PH01000167G0880	2.86	2.79	93.63	20.83	12.51
PH01000167G1050	6.4	4.79	1.79	3.76	2.98
PH01000168G0370	3.27	1.24	1.87	5.73	1.09
PH01000168G0490	33.46	13.02	4.48	15.96	5.82
PH01000168G0530	2.72	1.76	1.29	4.44	8.65
PH01000168G0780	1.11	1.25	0.91	4.44	10.76
PH01000168G0910	4.67	3.14	4.8	5.29	2.22
PH01000168G0920	3.23	1.32	0.87	1.23	3.69
PH01000168G1040	2	1.38	14.11	3.75	2.37
PH01000168G1080	0.43	0.8	0.52	0.7	0.37
PH01000168G1100	0.88	2.53	4.98	0.72	1.31
PH01000168G1300	1.3	0.76	1.74	3.01	1.8
PH01000169G0330	1.5	3.04	3.26	1.82	4.83
PH01000169G0440	0	0	0.36	0.73	4.17
PH01000169G0460	1	2.34	3.44	3.99	0.99
PH01000169G0700	0.34	0.77	2.6	1.01	1.72
PH01000169G0740	0.87	0.71	0.81	2.68	0.69
PH01000169G0770	2.79	2.24	2.42	1.61	6.07
PH01000169G0880	1.74	0.94	1.14	0.41	0.2
PH01000169G1060	8.84	13.8	39.29	15.9	10.7
PH01000169G1160	5.03	5.57	4.97	6.53	6.43
PH01000169G1350	3.57	3.68	4.64	4.09	1.59
PH01000169G1360	3.71	3.95	2.39	3.83	2.88
PH01000169G1430	0.97	0.42	0.16	0.21	0
PH01000170G0120	0.36	0.44	1.33	2.62	6.16
PH01000170G0210	0.28	0.34	0.16	0.32	0.61
PH01000170G0230	3.95	3.2	8.94	7.71	7.94
PH01000170G0250	2.65	2.64	0.94	6.5	1.48
PH01000170G0340	7.72	4.16	6.41	9.45	5.51
PH01000170G0420	3.95	8.45	9.9	9.49	9.63
PH01000170G0490	1.46	0.97	2.02	0.17	0.37
PH01000170G0510	6.16	2.37	9.63	7.91	9.87
PH01000170G0520	4.65	2.92	4.76	4.32	6.78
PH01000170G0600	0.45	0.9	1.24	1.48	1.42
PH01000170G0640	1.18	1.39	1.12	1.7	1.82
PH01000170G0650	0.72	2.16	2.79	2.36	5.51
PH01000170G0690	1.39	1.44	3.69	0.73	0.15
PH01000170G0700	4.41	1.21	1.38	1.73	2.95
PH01000170G0750	5.31	2.74	1.36	4.18	1.95
PH01000170G0900	0.3	1.5	0.84	0.66	0.68
PH01000170G0990	1.73	0.94	0.86	0.8	1.07
PH01000170G1100	10.3	4.5	4.01	2.44	0
PH01000170G1110	3.05	8.65	4.48	3.09	2.96
PH01000170G1170	0.65	1.42	1.13	0.97	0.98
PH01000170G1200	2.89	1.59	5.66	2.82	7.2
PH01000170G1220	3.31	4.4	14.9	6.88	9.2
PH01000170G1250	2.42	1.69	2.66	1.47	2.13
PH01000170G1280	1.04	1.87	3.25	2.09	1.72
PH01000170G1330	1.47	2.65	1.97	1.37	0.51
PH01000170G1350	5.97	2.53	9.32	2.59	6.62
PH01000170G1390	3.64	0.84	0.53	0.57	1.69
PH01000171G0030	0.47	0.25	0.13	0.26	0.38
PH01000171G0040	7.02	3.75	4.89	2.23	3.1
PH01000171G0080	13.46	4.36	4.07	10.58	4.02
PH01000171G0150	3.08	1.18	3.56	3.81	2.18
PH01000171G0410	0.41	0.33	0.35	0.57	0.82
PH01000171G0470	1.41	0.75	4.37	2.23	1.96
PH01000171G0500	22.04	23.91	20.11	30.71	18.46
PH01000171G0510	3.03	1.92	1.57	0.75	1.06
PH01000171G0530	2.56	1.05	1.92	1.37	3.02
PH01000171G0550	7.97	5.78	9.61	7.17	7
PH01000171G0560	1.81	2.03	2.38	1.29	1.77
PH01000171G0580	2.15	3.43	6.31	8.6	15.87
PH01000171G0620	19.32	14.79	13.44	7.55	13.53
PH01000171G0680	2.79	1.46	14.06	9.53	2.85
PH01000171G0690	79.08	38.95	15.31	45.79	33.95
PH01000171G0700	8.82	9.64	6.73	3.63	6.8
PH01000171G0710	1.99	0.82	1.56	1.61	1.6
PH01000171G0720	10.13	5.92	3.76	4.99	0.27
PH01000171G0750	4.63	3.15	3.17	1.54	3.3
PH01000171G0860	1.95	1.71	4.8	2.7	5.41
PH01000171G0910	1.74	3.64	2.77	2.63	2.55
PH01000171G0940	4.52	2.41	2.02	1.35	1.14
PH01000171G1010	0.12	1.56	1.63	1.34	1.25
PH01000171G1030	6.33	4.33	2.17	7.02	7.73
PH01000171G1050	0.64	0.43	0.54	0.87	0.53
PH01000171G1110	1.39	0.98	4.02	0.84	1.95
PH01000171G1150	1.16	1.09	0.91	2.31	2.11
PH01000171G1160	10.57	3.86	31.45	14.31	10.71
PH01000171G1230	0.37	0.35	0.95	0.38	0.59
PH01000171G1240	0.72	0.29	1.39	1.92	0.12
PH01000171G1250	0.69	1.69	1.13	1.49	3.83
PH01000172G0030	0.47	0.63	1.66	1.62	1.47
PH01000172G0050	6.2	4.09	9.27	15.31	28.46
PH01000172G0190	3.58	2.7	3.84	4.61	4.61
PH01000172G0320	3.85	3.97	6.29	7.99	10.92
PH01000172G0330	2.66	2.82	2.9	3.31	4.22
PH01000172G0370	1.04	1.61	1.97	0.34	0.31
PH01000172G0450	2.45	2.59	6.65	3.64	14.99
PH01000172G0790	0.27	0.35	0.74	0.58	0.64
PH01000172G0820	4.53	4.31	6.44	2.83	8.69
PH01000172G0970	28.45	20.18	6.72	16.44	11.52
PH01000172G1020	1.8	1.15	1.34	1.29	1.59
PH01000172G1040	36.43	5.09	1.93	4.1	0.78
PH01000173G0010	0.08	0.33	1.23	2.42	1.83
PH01000173G0040	1.07	1.39	3.15	1.36	2.56
PH01000173G0090	3.17	2.6	2.92	3.7	4.21
PH01000173G0120	4.07	5.35	7.77	3.55	3.76
PH01000173G0130	18.58	6.09	8.98	6.45	1.83
PH01000173G0200	3.13	1.98	3.02	0.83	1.85
PH01000173G0210	2.64	2.75	6.7	3.15	5.13
PH01000173G0220	8.88	3.88	10.21	11.07	4.91
PH01000173G0230	0.95	4.09	2.65	2.33	2.96
PH01000173G0370	5.06	4.42	5.69	4.16	11.59
PH01000173G0450	4.31	3.12	4.74	1.62	6.82
PH01000173G0470	8.53	11.72	16.32	7.72	18.11
PH01000173G0500	4.89	1.86	4.44	4.45	5.8
PH01000173G0520	0.37	0.71	1.71	3.87	5.55
PH01000173G0580	2.27	0.73	0.8	2.24	0.32
PH01000173G0590	43.83	32.08	12.28	9.45	15.98
PH01000173G0630	7.01	3.56	20.7	14.82	18.5
PH01000173G0660	3.14	1.81	1.82	0.87	0.76
PH01000173G0670	9.57	4.45	4.92	8.02	7.22
PH01000173G0700	10.93	3.19	2.2	13.6	5.24
PH01000173G0770	1.16	1.24	11.5	3.34	24.23
PH01000173G0990	4.67	8.89	14.41	12.65	9.53
PH01000173G1010	4.77	14.15	6.21	12.01	14.66
PH01000173G1030	23.44	14.8	14.68	6.61	10.1
PH01000173G1060	4.2	2.43	1.64	1.22	1.11
PH01000173G1070	0.61	0.4	0.45	3.63	1.41
PH01000173G1130	3.33	2.94	2.22	3.93	18.12
PH01000173G1220	10.1	18.72	29.41	21.18	46.15
PH01000173G1260	3.77	3.33	11.81	4.82	12.58
PH01000173G1280	3.72	9.74	22.41	1.85	3.29
PH01000174G0100	0.73	0.71	0.61	1.01	0.75
PH01000174G0140	1.34	2.9	3.22	3.81	3.13
PH01000174G0150	2.91	1.98	3.26	3.49	2.41
PH01000174G0220	8.52	5	3.39	7.05	5.78
PH01000174G0270	80.66	72.78	70.53	60.2	51.89
PH01000174G0320	3.89	7.88	4.75	5.53	6.75
PH01000174G0330	3.25	1.46	1.77	4.41	7.75
PH01000174G0370	16.96	8	4.18	7.36	1.8
PH01000174G0460	0.87	1.43	3.28	1.04	1.1
